occ_code,occupation_title,major_group_code,major_group_title,observed_exposure,theoretical_exposure,human_theoretical_exposure,adoption_gap_absolute,observed_to_theoretical_ratio,underadoption_ratio,total_employment,annual_mean_wage,job_zone,digital_information_index,interpersonal_index,physical_index,decision_index,compliance_index
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",43,Office and Administrative Support,0.0,0.1,0.2,0.1,0.0,1.0,112130.0,51010.0,2,1.9033333333333333,3.24,3.562,3.23,2.92
43-3061,Procurement Clerks,43,Office and Administrative Support,0.2436,0.9714285714285714,0.6571428571428571,0.7278285714285714,0.25076470588235295,0.749235294117647,61930.0,44930.0,2,3.4133333333333327,3.8200000000000003,2.238,4.263333333333333,3.695
43-5061,"Production, Planning, and Expediting Clerks",43,Office and Administrative Support,0.0934,0.9230769230769232,0.8846153846153847,0.8296769230769232,0.1011833333333333,0.8988166666666667,367200.0,52220.0,2,3.4766666666666666,3.8550000000000004,2.212,4.283333333333334,3.8449999999999998
43-9081,Proofreaders and Copy Markers,43,Office and Administrative Support,0.1781,1.0,1.0,0.8219,0.1781,0.8219,5340.0,46010.0,4,3.0783333333333336,3.6725000000000003,1.158,3.4133333333333336,3.945
43-5031,Public Safety Telecommunicators,43,Office and Administrative Support,0.0465,0.90625,0.75,0.85975,0.05131034482758621,0.9486896551724138,97050.0,47030.0,2,4.495,4.2325,1.4740000000000002,4.613333333333333,4.35
43-4171,Receptionists and Information Clerks,43,Office and Administrative Support,0.4338,0.8666666666666667,0.7333333333333333,0.4328666666666667,0.5005384615384615,0.4994615384615385,983150.0,32910.0,2,3.02,4.22,1.832,4.27,3.345
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,43,Office and Administrative Support,0.2467,0.7999999999999999,0.6857142857142857,0.5532999999999999,0.308375,0.6916249999999999,100860.0,45630.0,2,3.763333333333333,4.612500000000001,3.498,4.21,4.46
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",43,Office and Administrative Support,0.4528,0.903846153846154,0.7692307692307693,0.451046153846154,0.5009702127659573,0.4990297872340427,1825980.0,41080.0,2,2.9433333333333334,4.05,1.8999999999999997,3.6166666666666667,3.57
43-5071,"Shipping, Receiving, and Inventory Clerks",43,Office and Administrative Support,0.0,0.7142857142857142,0.5238095238095237,0.7142857142857142,0.0,1.0,795360.0,38210.0,2,2.845,4.0875,3.4939999999999998,3.6599999999999997,3.5300000000000002
43-9111,Statistical Assistants,43,Office and Administrative Support,0.5099,0.9565217391304348,1.0,0.4466217391304348,0.5330772727272727,0.4669227272727273,6190.0,53420.0,4,4.725,3.64,1.292,3.5700000000000003,3.8200000000000003
43-2011,"Switchboard Operators, Including Answering Service",43,Office and Administrative Support,0.3863,0.7419354838709677,0.5806451612903225,0.3556354838709678,0.5206652173913043,0.47933478260869566,48190.0,34590.0,2,2.546666666666667,4.43,1.342,3.893333333333333,3.4450000000000003
43-2021,Telephone Operators,43,Office and Administrative Support,0.0,0.9473684210526316,0.7368421052631579,0.9473684210526316,0.0,1.0,3870.0,39370.0,2,3.393333333333333,4.295,1.584,3.8800000000000003,3.485
43-3071,Tellers,43,Office and Administrative Support,0.0231,0.7708333333333333,0.4375,0.7477333333333332,0.02996756756756757,0.9700324324324324,364210.0,34930.0,2,3.856666666666667,4.4799999999999995,2.45,4.05,4.449999999999999
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",43,Office and Administrative Support,0.0,0.3793103448275862,0.3793103448275862,0.3793103448275862,0.0,1.0,54760.0,39540.0,2,3.9316666666666666,3.9000000000000004,3.508,3.2266666666666666,4.02
43-9022,Word Processors and Typists,43,Office and Administrative Support,0.2385,0.7837837837837838,0.7837837837837838,0.5452837837837838,0.30429310344827587,0.6957068965517241,41930.0,43370.0,2,3.278333333333333,4.155,1.9040000000000004,2.9966666666666666,4.02
45-2011,Agricultural Inspectors,45,"Farming, Fishing, and Forestry",0.0,0.5,0.4583333333333333,0.5,0.0,1.0,13630.0,47430.0,2,3.868333333333334,4.234999999999999,3.686,4.093333333333333,4.585
45-2021,Animal Breeders,45,"Farming, Fishing, and Forestry",0.0,0.2424242424242424,0.1212121212121212,0.2424242424242424,0.0,1.0,950.0,43270.0,2,1.9816666666666667,2.9125000000000005,3.8699999999999997,3.8400000000000003,2.915
45-4021,Fallers,45,"Farming, Fishing, and Forestry",0.0,0.0625,0.125,0.0625,0.0,1.0,4170.0,53760.0,2,1.1733333333333333,2.4400000000000004,5.188000000000001,4.446666666666666,3.135
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",45,"Farming, Fishing, and Forestry",0.0203,0.2142857142857142,0.1428571428571428,0.1939857142857142,0.09473333333333336,0.9052666666666667,277200.0,31440.0,2,2.9866666666666664,3.38,4.268,2.766666666666667,2.935
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",45,"Farming, Fishing, and Forestry",0.0,0.125,0.15625,0.125,0.0,1.0,34140.0,32150.0,2,2.8266666666666667,3.7375000000000003,4.408,3.59,3.385
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",45,"Farming, Fishing, and Forestry",0.0,0.4210526315789473,0.3157894736842105,0.4210526315789473,0.0,1.0,25770.0,54450.0,3,3.295,3.7700000000000005,4.037999999999999,4.243333333333333,3.8
45-4011,Forest and Conservation Workers,45,"Farming, Fishing, and Forestry",0.0,0.0434782608695652,0.1304347826086956,0.0434782608695652,0.0,1.0,6300.0,33690.0,2,2.978333333333333,4.015000000000001,4.433999999999999,4.08,3.135
45-2041,"Graders and Sorters, Agricultural Products",45,"Farming, Fishing, and Forestry",0.0,0.1,0.1,0.1,0.0,1.0,25560.0,30400.0,2,2.3466666666666667,3.5700000000000003,3.6100000000000003,2.99,3.17
45-4023,Log Graders and Scalers,45,"Farming, Fishing, and Forestry",0.0,0.4210526315789473,0.3157894736842105,0.4210526315789473,0.0,1.0,3260.0,41520.0,2,3.315,3.6350000000000002,4.056,4.390000000000001,3.725
45-4022,Logging Equipment Operators,45,"Farming, Fishing, and Forestry",0.0,0.1875,0.125,0.1875,0.0,1.0,25510.0,43960.0,2,2.7099999999999995,3.1475000000000004,3.4200000000000004,4.333333333333333,4.029999999999999
47-2011,Boilermakers,47,Construction and Extraction,0.0,0.0606060606060606,0.0,0.0606060606060606,0.0,1.0,12920.0,69070.0,2,2.708333333333334,4.2299999999999995,4.11,4.109999999999999,3.825
47-2021,Brickmasons and Blockmasons,47,Construction and Extraction,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,1.0,55950.0,61430.0,2,2.841666666666667,3.7524999999999995,4.938,3.7133333333333334,3.955
47-2031,Carpenters,47,Construction and Extraction,0.0,0.2444444444444444,0.1333333333333333,0.2444444444444444,0.0,1.0,668060.0,55190.0,2,3.023333333333333,4.1325,4.684,4.073333333333333,3.895
47-2041,Carpet Installers,47,Construction and Extraction,0.0,0.125,0.0625,0.125,0.0,1.0,19790.0,48710.0,2,1.928333333333333,3.915,3.838,4.359999999999999,3.27
47-2061,Construction Laborers,47,Construction and Extraction,0.0281,0.1,0.05,0.0719,0.28099999999999997,0.7190000000000001,968760.0,44130.0,2,2.9200000000000004,3.7874999999999996,4.34,3.6533333333333338,3.36
47-4011,Construction and Building Inspectors,47,Construction and Extraction,0.0481,0.6682085786375105,0.4915895710681245,0.6201085786375105,0.07198351164254248,0.9280164883574575,117830.0,68480.0,3,3.966666666666667,3.9925,3.393,4.158333333333334,4.22
47-2081,Drywall and Ceiling Tile Installers,47,Construction and Extraction,0.0,0.0833333333333333,0.0416666666666666,0.0833333333333333,0.0,1.0,97070.0,54810.0,2,1.7866666666666668,3.6475000000000004,4.327999999999999,3.7899999999999996,3.3
47-5023,"Earth Drillers, Except Oil and Gas",47,Construction and Extraction,0.0,0.1818181818181818,0.2272727272727273,0.1818181818181818,0.0,1.0,15800.0,53600.0,2,2.7616666666666667,3.4499999999999997,4.4399999999999995,4.04,3.705
47-2111,Electricians,47,Construction and Extraction,0.0,0.1951219512195122,0.2439024390243902,0.1951219512195122,0.0,1.0,650580.0,63310.0,3,2.865,4.1274999999999995,4.95,4.496666666666667,3.8899999999999997
47-4021,Elevator and Escalator Installers and Repairers,47,Construction and Extraction,0.0,0.2105263157894736,0.1578947368421052,0.2105263157894736,0.0,1.0,22510.0,91320.0,3,2.9883333333333333,4.235,4.124,4.546666666666667,4.605
47-5032,"Explosives Workers, Ordnance Handling Experts, and Blasters",47,Construction and Extraction,0.0,0.1458333333333333,0.2083333333333333,0.1458333333333333,0.0,1.0,5370.0,57070.0,2,3.8266666666666667,3.9399999999999995,4.758,4.109999999999999,4.79
47-4031,Fence Erectors,47,Construction and Extraction,0.0,0.0512820512820512,0.0512820512820512,0.0512820512820512,0.0,1.0,24470.0,41140.0,2,2.1133333333333337,4.1625000000000005,4.892,3.43,3.3200000000000003
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,47,Construction and Extraction,0.0296,0.8,0.43333333333333335,0.7704000000000001,0.037,0.963,665870.0,75060.0,3,3.0966666666666662,4.34375,4.356,4.633333333333333,4.1625
47-2043,Floor Sanders and Finishers,47,Construction and Extraction,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,1.0,4340.0,44380.0,2,2.53,3.692500000000001,3.978,4.293333333333333,3.6550000000000002
47-2121,Glaziers,47,Construction and Extraction,0.0,0.1666666666666666,0.0625,0.1666666666666666,0.0,1.0,52700.0,51950.0,2,2.7399999999999998,4.07,4.502000000000001,3.9933333333333336,3.87
47-4041,Hazardous Materials Removal Workers,47,Construction and Extraction,0.0,0.1290322580645161,0.064516129032258,0.1290322580645161,0.0,1.0,44240.0,49280.0,3,3.2883333333333336,3.95,4.0760000000000005,3.3699999999999997,3.875
47-3013,Helpers--Electricians,47,Construction and Extraction,0.0,0.024390243902439,0.0,0.024390243902439,0.0,1.0,72150.0,36720.0,2,3.7566666666666664,4.0249999999999995,4.6979999999999995,3.59,4.41
47-4051,Highway Maintenance Workers,47,Construction and Extraction,0.0,0.032258064516129,0.0,0.032258064516129,0.0,1.0,141150.0,44340.0,2,3.2633333333333336,4.1275,3.9760000000000004,3.8333333333333335,3.795
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",47,Construction and Extraction,0.0,0.1,0.1,0.1,0.0,1.0,30360.0,44810.0,2,1.9016666666666666,3.5475000000000003,4.279999999999999,3.7166666666666663,2.9450000000000003
47-2132,"Insulation Workers, Mechanical",47,Construction and Extraction,0.0439,0.0909090909090909,0.0909090909090909,0.047009090909090896,0.48290000000000005,0.5170999999999999,28010.0,56260.0,2,2.095,3.8175,4.523999999999999,3.78,3.23
47-5044,"Loading and Moving Machine Operators, Underground Mining",47,Construction and Extraction,0.0,0.0232558139534883,0.1395348837209302,0.0232558139534883,0.0,1.0,4450.0,57330.0,2,2.101666666666667,3.2624999999999997,3.158,3.2633333333333336,3.385
47-2073,Operating Engineers and Other Construction Equipment Operators,47,Construction and Extraction,0.0,0.0652173913043478,0.1739130434782608,0.0652173913043478,0.0,1.0,404820.0,56280.0,2,3.4116666666666666,4.1925,4.146,4.466666666666666,4.085
47-2141,"Painters, Construction and Maintenance",47,Construction and Extraction,0.0,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0,1.0,214220.0,47140.0,2,2.8816666666666664,4.205,4.402,3.6999999999999997,3.9000000000000004
47-2142,Paperhangers,47,Construction and Extraction,0.0,0.054054054054054,0.0,0.054054054054054,0.0,1.0,2340.0,51560.0,2,1.53,3.225,4.358,4.013333333333334,2.985
47-2151,Pipelayers,47,Construction and Extraction,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,1.0,33330.0,48510.0,2,2.5666666666666664,4.1775,4.589999999999999,4.076666666666667,3.5
47-2161,Plasterers and Stucco Masons,47,Construction and Extraction,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,1.0,26980.0,54810.0,2,2.85,3.5725000000000002,4.475999999999999,3.5966666666666662,3.6550000000000002
47-2152,"Plumbers, Pipefitters, and Steamfitters",47,Construction and Extraction,0.0116,0.13211382113821135,0.1043360433604336,0.12051382113821135,0.08780307692307694,0.912196923076923,417620.0,63350.0,3,2.9933333333333336,3.91125,4.263,4.386666666666667,3.645
47-2171,Reinforcing Iron and Rebar Workers,47,Construction and Extraction,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,1.0,16420.0,58960.0,2,2.1533333333333338,3.7675,4.776000000000001,3.3166666666666664,3.0250000000000004
47-5051,"Rock Splitters, Quarry",47,Construction and Extraction,0.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0,1.0,4450.0,41630.0,2,1.9916666666666665,2.8875,4.404,2.8333333333333335,3.1100000000000003
47-2181,Roofers,47,Construction and Extraction,0.0157,0.08,0.0,0.0643,0.19624999999999998,0.80375,129890.0,48890.0,2,2.8166666666666664,4.15,4.894,3.7900000000000005,4.175000000000001
47-5012,"Rotary Drill Operators, Oil and Gas",47,Construction and Extraction,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,1.0,11170.0,61840.0,2,3.296666666666667,4.1850000000000005,4.782,4.453333333333333,4.375
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,47,Construction and Extraction,0.0,0.09375,0.15625,0.09375,0.0,1.0,28620.0,45390.0,2,2.186666666666667,4.4525,4.106,4.053333333333334,2.895
47-5013,"Service Unit Operators, Oil and Gas",47,Construction and Extraction,0.0,0.064516129032258,0.2258064516129032,0.064516129032258,0.0,1.0,32870.0,55660.0,2,3.3816666666666664,4.172499999999999,4.846,4.576666666666667,4.33
47-2211,Sheet Metal Workers,47,Construction and Extraction,0.0,0.131578947368421,0.0789473684210526,0.131578947368421,0.0,1.0,122630.0,58760.0,2,2.65,3.5399999999999996,4.151999999999999,3.2699999999999996,4.095000000000001
47-2231,Solar Photovoltaic Installers,47,Construction and Extraction,0.0,0.22,0.22,0.22,0.0,1.0,16420.0,50710.0,2,3.203333333333333,4.225,4.848000000000001,4.1000000000000005,3.8949999999999996
47-2221,Structural Iron and Steel Workers,47,Construction and Extraction,0.0491,0.0571428571428571,0.0,0.008042857142857102,0.8592500000000006,0.14074999999999938,68620.0,61270.0,2,1.9833333333333334,4.05,5.034000000000001,3.766666666666667,3.83
47-2044,Tile and Stone Setters,47,Construction and Extraction,0.0,0.15,0.075,0.15,0.0,1.0,41160.0,53330.0,2,2.3449999999999998,3.57,3.75,3.51,3.77
49-3011,Aircraft Mechanics and Service Technicians,49,"Installation, Maintenance, and Repair",0.0,0.1791044776119403,0.1044776119402985,0.1791044776119403,0.0,1.0,125440.0,69470.0,3,3.891666666666667,4.075,4.636,4.24,4.835000000000001
49-2097,Audiovisual Equipment Installers and Repairers,49,"Installation, Maintenance, and Repair",0.0,0.2857142857142857,0.1904761904761904,0.2857142857142857,0.0,1.0,21540.0,46120.0,3,3.341666666666667,4.07,3.882,3.263333333333333,3.425
49-3021,Automotive Body and Related Repairers,49,"Installation, Maintenance, and Repair",0.0,0.0851063829787234,0.0638297872340425,0.0851063829787234,0.0,1.0,137300.0,50660.0,2,2.7783333333333338,3.2875,3.7099999999999995,3.9933333333333336,3.82
49-3023,Automotive Service Technicians and Mechanics,49,"Installation, Maintenance, and Repair",0.0,0.1272727272727272,0.109090909090909,0.1272727272727272,0.0,1.0,629780.0,47990.0,3,3.3483333333333327,3.9325,4.142,4.420000000000001,4.215
49-2091,Avionics Technicians,49,"Installation, Maintenance, and Repair",0.0,0.36,0.2,0.36,0.0,1.0,18910.0,69860.0,3,4.1466666666666665,3.8125,3.436,3.9133333333333336,4.445
49-3091,Bicycle Repairers,49,"Installation, Maintenance, and Repair",0.0,0.2068965517241379,0.0689655172413793,0.2068965517241379,0.0,1.0,14760.0,34360.0,2,2.475,4.275,3.7020000000000004,4.796666666666667,3.165
49-9061,Camera and Photographic Equipment Repairers,49,"Installation, Maintenance, and Repair",0.0412,0.44,0.08,0.3988,0.09363636363636364,0.9063636363636364,2340.0,44260.0,3,2.38,3.3699999999999997,1.932,3.603333333333333,3.1399999999999997
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",49,"Installation, Maintenance, and Repair",0.0,0.3214285714285714,0.2142857142857142,0.3214285714285714,0.0,1.0,27540.0,42010.0,2,2.53,3.67,3.3660000000000005,4.036666666666666,3.2649999999999997
49-9092,Commercial Divers,49,"Installation, Maintenance, and Repair",0.0,0.1333333333333333,0.1777777777777777,0.1333333333333333,0.0,1.0,2670.0,82010.0,3,2.9233333333333333,4.03,4.59,3.9966666666666666,4.055
49-2011,"Computer, Automated Teller, and Office Machine Repairers",49,"Installation, Maintenance, and Repair",0.1067,0.4489795918367346,0.3265306122448979,0.34227959183673456,0.23765000000000006,0.76235,86420.0,44170.0,3,3.035,4.035,2.964,4.09,3.08
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",49,"Installation, Maintenance, and Repair",0.0,0.1666666666666666,0.0952380952380952,0.1666666666666666,0.0,1.0,44870.0,67310.0,3,3.965000000000001,4.1875,4.174,3.9766666666666666,4.279999999999999
49-2092,"Electric Motor, Power Tool, and Related Repairers",49,"Installation, Maintenance, and Repair",0.0,0.1153846153846153,0.0384615384615384,0.1153846153846153,0.0,1.0,15880.0,48740.0,3,3.3683333333333336,3.79,4.194000000000001,4.123333333333334,3.9
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",49,"Installation, Maintenance, and Repair",0.0,0.32,0.24,0.32,0.0,1.0,10710.0,70650.0,3,3.668333333333333,3.4425,4.308,3.48,4.154999999999999
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",49,"Installation, Maintenance, and Repair",0.0,0.4358974358974359,0.3846153846153846,0.4358974358974359,0.0,1.0,50780.0,64230.0,3,3.7116666666666673,3.7975000000000003,3.528,3.716666666666667,4.0600000000000005
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",49,"Installation, Maintenance, and Repair",0.0,0.44,0.32,0.44,0.0,1.0,22490.0,87640.0,3,3.685,4.165,4.228,4.026666666666666,4.32
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",49,"Installation, Maintenance, and Repair",0.0,0.1666666666666666,0.25,0.1666666666666666,0.0,1.0,9000.0,43690.0,3,3.375,3.6875,4.1899999999999995,3.98,3.965
49-3041,Farm Equipment Mechanics and Service Technicians,49,"Installation, Maintenance, and Repair",0.0,0.1153846153846153,0.1923076923076923,0.1153846153846153,0.0,1.0,35030.0,47250.0,3,3.31,3.91,4.424,4.286666666666666,3.575
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",49,"Installation, Maintenance, and Repair",0.1015,0.7948717948717948,0.4615384615384615,0.6933717948717948,0.1276935483870968,0.8723064516129032,526240.0,73590.0,3,3.5283333333333338,4.0225,3.732,4.1499999999999995,3.8499999999999996
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",49,"Installation, Maintenance, and Repair",0.0191,0.1403508771929824,0.2105263157894736,0.12125087719298239,0.13608750000000006,0.8639125,356960.0,54690.0,3,2.78,4.115,4.16,4.289999999999999,3.665
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",49,"Installation, Maintenance, and Repair",0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,1.0,88480.0,35090.0,2,2.2900000000000005,3.9125,4.148000000000001,3.956666666666667,3.515
49-9031,Home Appliance Repairers,49,"Installation, Maintenance, and Repair",0.0,0.2181818181818181,0.1454545454545454,0.2181818181818181,0.0,1.0,28120.0,45340.0,2,2.7983333333333333,4.4750000000000005,3.964,4.326666666666666,3.48
49-9041,Industrial Machinery Mechanics,49,"Installation, Maintenance, and Repair",0.0239,0.3548387096774194,0.2258064516129032,0.3309387096774194,0.06735454545454546,0.9326454545454546,373090.0,58780.0,3,3.1316666666666664,3.55,4.11,3.2533333333333334,3.31
49-9099,"Installation, Maintenance, and Repair Workers, All Other",49,"Installation, Maintenance, and Repair",0.0,0.3548387096774194,0.3225806451612903,0.3548387096774194,0.0,1.0,164070.0,45380.0,2,3.5883333333333334,3.5975,4.172,4.1,3.385
49-9094,Locksmiths and Safe Repairers,49,"Installation, Maintenance, and Repair",0.0,0.08,0.08,0.08,0.0,1.0,15380.0,47810.0,2,3.358333333333333,4.2225,4.028,3.963333333333333,4.125
49-9043,"Maintenance Workers, Machinery",49,"Installation, Maintenance, and Repair",0.0,0.1714285714285714,0.1142857142857142,0.1714285714285714,0.0,1.0,57660.0,53570.0,3,2.953333333333333,3.5549999999999997,4.17,3.9000000000000004,3.5999999999999996
49-9071,"Maintenance and Repair Workers, General",49,"Installation, Maintenance, and Repair",0.0,0.2352941176470588,0.1568627450980392,0.2352941176470588,0.0,1.0,1416740.0,44920.0,3,3.47,4.1274999999999995,4.4719999999999995,4.06,3.89
49-9095,Manufactured Building and Mobile Home Installers,49,"Installation, Maintenance, and Repair",0.0,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0,1.0,3530.0,35830.0,2,3.703333333333333,3.4724999999999997,5.098000000000001,4.34,5.08
49-9011,Mechanical Door Repairers,49,"Installation, Maintenance, and Repair",0.0,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.0,1.0,23300.0,45520.0,2,2.356666666666667,4.165,4.118,4.156666666666666,3.415
49-9062,Medical Equipment Repairers,49,"Installation, Maintenance, and Repair",0.0,0.4545454545454546,0.3333333333333333,0.4545454545454546,0.0,1.0,53400.0,56420.0,3,3.5933333333333333,4.117500000000001,3.6199999999999997,4.113333333333333,4.279999999999999
49-9044,Millwrights,49,"Installation, Maintenance, and Repair",0.0,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0,1.0,39240.0,61260.0,2,3.856666666666667,4.1125,4.744,4.1066666666666665,4.775
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",49,"Installation, Maintenance, and Repair",0.0,0.15,0.2,0.15,0.0,1.0,145230.0,57280.0,3,3.338333333333333,3.8075,4.5840000000000005,4.276666666666666,3.67
49-3051,Motorboat Mechanics and Service Technicians,49,"Installation, Maintenance, and Repair",0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,1.0,23080.0,46660.0,3,3.018333333333333,4.0975,4.5520000000000005,4.330000000000001,3.415
49-9063,Musical Instrument Repairers and Tuners,49,"Installation, Maintenance, and Repair",0.0,0.0392156862745098,0.0,0.0392156862745098,0.0,1.0,5710.0,39740.0,3,2.7733333333333334,3.46,2.822,3.94,3.975
49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,49,"Installation, Maintenance, and Repair",0.0,0.2142857142857142,0.1428571428571428,0.2142857142857142,0.0,1.0,34700.0,40360.0,2,2.793333333333333,3.6975,3.9400000000000004,3.9800000000000004,3.3049999999999997
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",49,"Installation, Maintenance, and Repair",0.0,0.1666666666666666,0.119047619047619,0.1666666666666666,0.0,1.0,13700.0,62500.0,3,3.9566666666666666,4.095,3.886,3.6466666666666665,4.055
49-3043,Rail Car Repairers,49,"Installation, Maintenance, and Repair",0.0,0.1290322580645161,0.064516129032258,0.1290322580645161,0.0,1.0,22800.0,60400.0,2,2.515,3.73,4.6819999999999995,3.5233333333333334,3.38
49-3092,Recreational Vehicle Service Technicians,49,"Installation, Maintenance, and Repair",0.0,0.0606060606060606,0.1212121212121212,0.0606060606060606,0.0,1.0,16030.0,44930.0,2,3.328333333333333,3.7375000000000003,4.040000000000001,3.8166666666666664,3.1550000000000002
49-2098,Security and Fire Alarm Systems Installers,49,"Installation, Maintenance, and Repair",0.0303,0.2666666666666666,0.2666666666666666,0.2363666666666666,0.11362500000000003,0.8863749999999999,77420.0,52170.0,3,2.9183333333333334,4.2775,4.0280000000000005,4.616666666666667,3.8600000000000003
49-9097,Signal and Track Switch Repairers,49,"Installation, Maintenance, and Repair",0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,1.0,8090.0,74220.0,3,2.5100000000000002,3.5300000000000002,4.2700000000000005,4.05,3.49
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",49,"Installation, Maintenance, and Repair",0.0333,0.328125,0.296875,0.294825,0.10148571428571429,0.8985142857142857,172830.0,60350.0,3,3.1666666666666665,4.1375,4.13,4.426666666666667,3.115
49-9052,Telecommunications Line Installers and Repairers,49,"Installation, Maintenance, and Repair",0.0,0.03125,0.0625,0.03125,0.0,1.0,101530.0,62250.0,2,3.0199999999999996,4.19,4.502,4.06,3.5549999999999997
49-9064,Watch and Clock Repairers,49,"Installation, Maintenance, and Repair",0.0,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.0,1.0,1970.0,45460.0,3,3.1683333333333334,3.7275,2.288,3.81,4.155
49-9081,Wind Turbine Service Technicians,49,"Installation, Maintenance, and Repair",0.0,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,1.0,10100.0,58580.0,3,3.6833333333333336,4.1075,4.894,4.23,3.9699999999999998
51-9191,Adhesive Bonding Machine Operators and Tenders,51,Production,0.0,0.064516129032258,0.0,0.064516129032258,0.0,1.0,12510.0,38580.0,2,2.3066666666666666,3.7874999999999996,4.008,3.936666666666666,3.2649999999999997
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",51,Production,0.0494,0.05,0.05,0.0006000000000000033,0.988,0.01200000000000001,33320.0,55380.0,2,3.7366666666666664,3.6049999999999995,3.396,3.48,4.265000000000001
51-3011,Bakers,51,Production,0.0,0.3823529411764705,0.1470588235294117,0.3823529411764705,0.0,1.0,181800.0,32300.0,2,1.7216666666666667,3.8175,2.9880000000000004,3.8433333333333337,2.89
51-3021,Butchers and Meat Cutters,51,Production,0.0,0.2105263157894736,0.0526315789473684,0.2105263157894736,0.0,1.0,145930.0,35670.0,2,2.7216666666666662,4.3475,3.6439999999999997,3.9600000000000004,3.38
51-7011,Cabinetmakers and Bench Carpenters,51,Production,0.0,0.1764705882352941,0.088235294117647,0.1764705882352941,0.0,1.0,93070.0,40070.0,2,2.7550000000000003,3.8375000000000004,4.191999999999999,3.6733333333333333,3.89
51-9011,Chemical Equipment Operators and Tenders,51,Production,0.0,0.217391304347826,0.0869565217391304,0.217391304347826,0.0,1.0,106170.0,52450.0,2,3.345,3.3924999999999996,4.17,3.813333333333333,3.99
51-8091,Chemical Plant and System Operators,51,Production,0.0,0.2727272727272727,0.2121212121212121,0.2727272727272727,0.0,1.0,21740.0,69020.0,2,3.0966666666666662,3.6450000000000005,3.8939999999999997,4.273333333333333,4.035
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",51,Production,0.0,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.0,1.0,13580.0,35820.0,2,3.046666666666667,2.87,4.206,3.3366666666666664,3.385
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51,Production,0.0,0.0652173913043478,0.0217391304347826,0.0652173913043478,0.0,1.0,145410.0,43900.0,2,3.266666666666666,3.445,3.814,3.7466666666666666,3.4
51-2021,"Coil Winders, Tapers, and Finishers",51,Production,0.0,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.0,1.0,11090.0,42460.0,2,2.8000000000000003,3.335,3.274,3.6166666666666667,4.01
51-9161,Computer Numerically Controlled Tool Operators,51,Production,0.0215,0.28,0.36,0.2585,0.07678571428571428,0.9232142857142858,157840.0,46240.0,2,2.7799999999999994,3.285,3.5819999999999994,3.83,4.055
51-9162,Computer Numerically Controlled Tool Programmers,51,Production,0.1207,0.8928571428571428,0.7142857142857142,0.7721571428571428,0.135184,0.864816,25800.0,62360.0,2,3.403333333333333,3.2575000000000003,3.056,4.073333333333333,4.005
